failure,rawReadErrorRate,spinUpTime,startStopCount,reallocatedSectors,seekErrorRate,powerOnHours,spinRetryCount,powerCycleCount,reportedUncorrect,loadCycleCount,temperature,pendingSectors,offlineUncorrectable,crcErrorCount,brand_HGST,brand_Other,brand_Seagate,brand_Toshiba,brand_WD
0,58671864.0,0.0,7.0,0.0,782963406.0,23184.0,0.0,6.0,0.0,2695.0,39.0,0.0,0.0,0.0,0,0,1,0,0
0,120932920.0,0.0,15.0,0.0,1537685813.0,65295.0,0.0,14.0,0.0,33643.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7789.0,7.0,0.0,0.0,35800.0,0.0,7.0,0.0,100.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,107576608.0,0.0,2.0,0.0,453800917.0,14666.0,0.0,2.0,0.0,25641.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,232160912.0,0.0,34.0,0.0,641974622.0,34548.0,0.0,32.0,0.0,2316.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7784.0,10.0,0.0,0.0,31369.0,0.0,10.0,0.0,176.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8187.0,10.0,0.0,0.0,18377.0,0.0,10.0,0.0,667.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,0.0,5.0,0.0,0.0,51358.0,0.0,5.0,0.0,1924.0,34.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7782.0,4.0,0.0,0.0,30015.0,0.0,4.0,0.0,8.0,33.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7914.0,4.0,0.0,0.0,38342.0,0.0,4.0,0.0,397.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,48894048.0,0.0,3.0,0.0,167554468.0,25850.0,0.0,3.0,0.0,2581.0,30.0,0.0,0.0,0.0,0,0,1,0,0
1,112316194.0,0.0,8.0,312.0,275770711774.0,36791.0,0.0,8.0,123.0,1889.0,25.0,8.0,8.0,0.0,0,0,1,0,0
0,0.0,557.0,28.0,0.0,0.0,64743.0,0.0,27.0,0.0,1032.0,29.0,0.0,0.0,0.0,1,0,0,0,0
0,148566224.0,0.0,21.0,0.0,53117571.0,64412.0,0.0,21.0,0.0,203.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,396.0,11.0,0.0,0.0,30031.0,0.0,11.0,0.0,1353.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7879.0,4.0,0.0,0.0,24665.0,0.0,4.0,0.0,99.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,12211944.0,0.0,16.0,0.0,2345412610.0,65682.0,0.0,16.0,0.0,32900.0,45.0,0.0,0.0,0.0,0,0,1,0,0
0,65898584.0,0.0,27.0,112.0,3576670862.0,72950.0,0.0,27.0,0.0,70973.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,403.0,16.0,0.0,0.0,33781.0,0.0,16.0,0.0,1363.0,27.0,0.0,0.0,0.0,1,0,0,0,0
0,56434096.0,0.0,6.0,0.0,49379082.0,40322.0,0.0,5.0,0.0,2128.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,4393464.0,0.0,9.0,0.0,530128363.0,31574.0,0.0,9.0,0.0,1601.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,9282.0,14.0,0.0,0.0,3482.0,0.0,14.0,0.0,25.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,82954408.0,0.0,2.0,0.0,956296980.0,23712.0,0.0,2.0,0.0,23546.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7926.0,4.0,0.0,0.0,41185.0,0.0,4.0,0.0,501.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,171748200.0,0.0,10.0,0.0,184382020.0,40102.0,0.0,10.0,0.0,1912.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,355.0,9.0,0.0,0.0,890.0,0.0,9.0,0.0,365.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,131352248.0,0.0,13.0,0.0,241509690.0,41681.0,0.0,13.0,0.0,2261.0,21.0,0.0,0.0,0.0,0,0,1,0,0
0,26950240.0,0.0,6.0,0.0,663012892.0,31487.0,0.0,6.0,0.0,1684.0,33.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,5.0,0.0,0.0,27977.0,0.0,5.0,0.0,916.0,29.0,0.0,0.0,0.0,1,0,0,0,0
0,167659848.0,0.0,3.0,0.0,588460593.0,28576.0,0.0,3.0,0.0,1610.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8014.0,11.0,4.0,0.0,19045.0,0.0,11.0,0.0,844.0,33.0,1.0,0.0,0.0,0,0,0,1,0
1,142110778.0,0.0,22.0,23016.0,254034872.0,44959.0,0.0,17.0,364.0,2353.0,37.0,0.0,0.0,0.0,0,0,1,0,0
1,393217.0,298.0,11.0,0.0,0.0,1291.0,0.0,11.0,0.0,65.0,32.0,3064.0,0.0,0.0,0,0,0,0,1
0,0.0,7828.0,4.0,0.0,0.0,30028.0,0.0,4.0,0.0,7.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,60048736.0,0.0,4.0,0.0,29318785.0,25785.0,0.0,4.0,0.0,3174.0,47.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,0.0,1.0,0.0,0.0,10246.0,0.0,1.0,0.0,378.0,33.0,1.0,1.0,0.0,1,0,0,0,0
0,192830704.0,0.0,1.0,0.0,217063128.0,5853.0,0.0,1.0,0.0,361.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,413.0,12.0,0.0,0.0,53223.0,0.0,11.0,0.0,2032.0,25.0,0.0,0.0,0.0,1,0,0,0,0
0,177169248.0,0.0,6.0,0.0,692326927.0,26033.0,0.0,6.0,0.0,4179.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,9.0,0.0,0.0,49662.0,0.0,9.0,0.0,1827.0,27.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7067.0,18.0,0.0,0.0,23529.0,0.0,18.0,0.0,686.0,29.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,9367.0,12.0,0.0,0.0,2807.0,0.0,12.0,0.0,22.0,39.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,552.0,11.0,0.0,0.0,65398.0,0.0,9.0,0.0,357.0,28.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,8214.0,7.0,0.0,0.0,21088.0,0.0,7.0,0.0,1074.0,24.0,0.0,0.0,0.0,0,0,0,1,0
0,212040248.0,0.0,12.0,0.0,269874211.0,38795.0,0.0,11.0,0.0,3887.0,26.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8009.0,5.0,0.0,0.0,32206.0,0.0,5.0,0.0,10.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8185.0,23.0,0.0,0.0,26392.0,0.0,23.0,0.0,940.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,33718416.0,0.0,18.0,0.0,3796163485.0,72795.0,0.0,18.0,0.0,83295.0,26.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,360.0,14.0,0.0,0.0,4263.0,0.0,14.0,0.0,223.0,29.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,408.0,16.0,0.0,0.0,48542.0,0.0,16.0,0.0,1787.0,38.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,8005.0,13.0,0.0,0.0,17736.0,0.0,13.0,0.0,535.0,30.0,0.0,0.0,0.0,0,0,0,1,0
1,109143920.0,0.0,14.0,1052.0,546242398.0,62212.0,0.0,13.0,14.0,2944.0,34.0,40.0,40.0,0.0,0,0,1,0,0
0,0.0,0.0,2.0,0.0,0.0,3815.0,0.0,2.0,0.0,146.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,103412544.0,0.0,5.0,0.0,405658576.0,31466.0,0.0,5.0,0.0,1863.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,374.0,18.0,0.0,0.0,39775.0,0.0,18.0,0.0,1122.0,37.0,0.0,0.0,0.0,1,0,0,0,0
0,124381344.0,0.0,5.0,0.0,141013898.0,18202.0,0.0,5.0,0.0,5822.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,324.0,12.0,0.0,0.0,492.0,0.0,12.0,0.0,32.0,30.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,8209.0,14.0,0.0,0.0,8888.0,0.0,14.0,0.0,29.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8027.0,9.0,5.0,0.0,17258.0,0.0,9.0,0.0,808.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,459.0,11.0,0.0,0.0,74614.0,0.0,11.0,0.0,694.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,8238.0,6.0,0.0,0.0,23120.0,0.0,6.0,0.0,997.0,41.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,369.0,22.0,0.0,0.0,9083.0,0.0,22.0,0.0,449.0,41.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7755.0,11.0,0.0,0.0,38630.0,0.0,11.0,0.0,407.0,27.0,0.0,0.0,138.0,0,0,0,1,0
0,0.0,8239.0,26.0,0.0,0.0,27401.0,0.0,26.0,0.0,50.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8038.0,12.0,0.0,0.0,13078.0,0.0,12.0,0.0,28.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,150180976.0,0.0,3.0,0.0,782049756.0,27324.0,0.0,3.0,0.0,2597.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,360.0,20.0,0.0,0.0,39600.0,0.0,20.0,0.0,1511.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,173072600.0,0.0,7.0,0.0,955625797.0,23639.0,0.0,7.0,0.0,1868.0,42.0,0.0,0.0,0.0,0,0,1,0,0
0,27802160.0,0.0,9.0,0.0,151939948.0,37360.0,0.0,9.0,0.0,1833.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7692.0,18.0,0.0,0.0,54337.0,0.0,18.0,0.0,68.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,404.0,11.0,0.0,0.0,31791.0,0.0,11.0,0.0,1129.0,34.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,32448.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8148.0,22.0,0.0,0.0,27336.0,0.0,22.0,0.0,250.0,33.0,0.0,0.0,0.0,0,0,0,1,0
0,211945800.0,0.0,22.0,0.0,1901811107.0,67861.0,0.0,22.0,0.0,80772.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,5.0,0.0,0.0,29370.0,0.0,5.0,0.0,1054.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7582.0,7.0,0.0,0.0,31219.0,0.0,7.0,0.0,12.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7875.0,8.0,0.0,0.0,30837.0,0.0,8.0,0.0,154.0,30.0,0.0,0.0,7.0,0,0,0,1,0
0,8631296.0,0.0,2.0,8.0,366576750.0,26019.0,0.0,2.0,0.0,2568.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,337.0,17.0,0.0,0.0,21088.0,0.0,17.0,0.0,2884.0,40.0,0.0,0.0,0.0,0,0,0,0,1
0,185702552.0,0.0,3.0,0.0,474721176.0,27359.0,0.0,3.0,0.0,2293.0,43.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,409.0,15.0,0.0,0.0,49817.0,0.0,15.0,0.0,2205.0,36.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7796.0,7.0,0.0,0.0,10263.0,0.0,7.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,160.0,21.0,0.0,0.0,9475.0,0.0,21.0,0.0,439.0,38.0,0.0,0.0,0.0,0,0,0,0,1
0,134211424.0,0.0,15.0,0.0,349823576.0,43949.0,0.0,14.0,0.0,2260.0,41.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8033.0,19.0,0.0,0.0,15927.0,0.0,19.0,0.0,37.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,373.0,10.0,0.0,0.0,7149.0,0.0,10.0,0.0,672.0,36.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,345.0,8.0,0.0,0.0,2817.0,0.0,8.0,0.0,154.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,332.0,10.0,0.0,0.0,9542.0,0.0,10.0,0.0,2009.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,330.0,13.0,0.0,0.0,17765.0,0.0,13.0,0.0,3250.0,36.0,0.0,0.0,0.0,0,0,0,0,1
0,120428800.0,0.0,20.0,0.0,184969174.0,42247.0,0.0,20.0,0.0,2572.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8076.0,9.0,0.0,0.0,8740.0,0.0,9.0,0.0,20.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,145085672.0,0.0,23.0,0.0,653768214.0,42089.0,0.0,21.0,0.0,10976.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,31686600.0,0.0,18.0,0.0,600049099.0,30667.0,0.0,18.0,0.0,1725.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,74740760.0,0.0,1.0,0.0,127378933.0,15050.0,0.0,1.0,0.0,24199.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,99279432.0,0.0,10.0,8.0,234578989.0,35301.0,0.0,10.0,0.0,1765.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,370.0,8.0,0.0,0.0,3012.0,0.0,8.0,0.0,297.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7734.0,9.0,0.0,0.0,41834.0,0.0,8.0,0.0,524.0,29.0,0.0,0.0,0.0,0,0,0,1,0
0,192859400.0,0.0,3.0,0.0,238348527.0,6266.0,0.0,3.0,0.0,469.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,352.0,11.0,0.0,0.0,9226.0,0.0,11.0,0.0,749.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,5.0,0.0,0.0,29886.0,0.0,5.0,0.0,1268.0,34.0,0.0,0.0,0.0,1,0,0,0,0
1,0.0,352.0,9.0,0.0,0.0,4052.0,0.0,9.0,0.0,356.0,40.0,368.0,0.0,0.0,0,0,0,0,1
0,188859568.0,0.0,10.0,0.0,3545267232.0,21478.0,0.0,10.0,0.0,1467.0,40.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8035.0,5.0,0.0,0.0,36051.0,0.0,5.0,0.0,10.0,29.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,347.0,15.0,0.0,0.0,20574.0,0.0,15.0,0.0,1073.0,46.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7857.0,11.0,0.0,0.0,36528.0,0.0,11.0,0.0,17.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,131955040.0,0.0,11.0,0.0,181489114.0,34915.0,0.0,11.0,0.0,4397.0,30.0,0.0,0.0,0.0,0,0,1,0,0
0,58787856.0,0.0,8.0,0.0,681987047.0,39618.0,0.0,7.0,0.0,2071.0,34.0,0.0,0.0,3.0,0,0,1,0,0
0,124557392.0,0.0,16.0,0.0,664401238.0,44135.0,0.0,16.0,0.0,2005.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,13914808.0,0.0,25.0,0.0,249326967.0,33548.0,0.0,23.0,0.0,2338.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8151.0,42.0,0.0,0.0,28001.0,0.0,42.0,0.0,84.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,0.0,0.0,0.0,0.0,41039.0,0.0,106.0,0.0,0.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,52384232.0,0.0,5.0,0.0,231644774.0,26852.0,0.0,5.0,0.0,3449.0,39.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,33718.0,0.0,16.0,0.0,0.0,33.0,0.0,0.0,0.0,0,0,1,0,0
0,107304296.0,0.0,4.0,0.0,112703852.0,14981.0,0.0,4.0,0.0,681.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8128.0,11.0,0.0,0.0,8378.0,0.0,11.0,0.0,28.0,36.0,0.0,0.0,0.0,0,0,0,1,0
0,242153416.0,0.0,24.0,0.0,382859754.0,32353.0,0.0,23.0,203.0,2622.0,36.0,0.0,0.0,37.0,0,0,1,0,0
0,0.0,0.0,6.0,0.0,0.0,31005.0,0.0,6.0,0.0,1324.0,31.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7796.0,13.0,0.0,0.0,38396.0,0.0,11.0,0.0,130.0,29.0,0.0,0.0,3.0,0,0,0,1,0
0,0.0,0.0,3.0,0.0,0.0,29733.0,0.0,3.0,0.0,1852.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,22984.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0,1,0,0,0
0,106172088.0,0.0,3.0,0.0,790456091.0,13858.0,0.0,3.0,0.0,652.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,370.0,9.0,0.0,0.0,3744.0,0.0,9.0,0.0,342.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,136826560.0,0.0,3.0,0.0,618631565.0,14320.0,0.0,3.0,0.0,6047.0,23.0,0.0,0.0,0.0,0,0,1,0,0
0,198968696.0,0.0,16.0,0.0,898495099.0,37382.0,0.0,16.0,0.0,2611.0,33.0,0.0,0.0,0.0,0,0,1,0,0
0,13880216.0,0.0,11.0,0.0,117749869.0,73599.0,0.0,11.0,0.0,29752.0,27.0,0.0,0.0,0.0,0,0,1,0,0
0,35761280.0,0.0,11.0,0.0,285727369.0,44930.0,0.0,11.0,0.0,2528.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7736.0,10.0,0.0,0.0,35893.0,0.0,10.0,0.0,20.0,18.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,277.0,18.0,0.0,0.0,8447.0,0.0,18.0,0.0,772.0,30.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,7883.0,2.0,0.0,0.0,29090.0,0.0,2.0,0.0,42.0,30.0,0.0,0.0,0.0,0,0,0,1,0
0,59843864.0,0.0,7.0,0.0,88240566.0,35953.0,0.0,7.0,0.0,1743.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8124.0,9.0,0.0,0.0,11340.0,0.0,9.0,0.0,19.0,35.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,6889.0,13.0,0.0,0.0,29106.0,0.0,13.0,0.0,56.0,27.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,390.0,50.0,0.0,0.0,46405.0,0.0,50.0,0.0,1479.0,30.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,7961.0,9.0,0.0,0.0,37627.0,0.0,9.0,0.0,27.0,25.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,355.0,18.0,0.0,0.0,6695.0,0.0,18.0,0.0,963.0,29.0,0.0,0.0,336.0,0,0,0,0,1
0,0.0,7713.0,5.0,0.0,0.0,27838.0,0.0,5.0,0.0,70.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,64431048.0,0.0,3.0,0.0,531759445.0,13111.0,0.0,3.0,0.0,6075.0,22.0,0.0,0.0,0.0,0,0,1,0,0
1,0.0,343.0,15.0,14.0,0.0,24675.0,0.0,15.0,0.0,1559.0,35.0,2096.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,8.0,0.0,0.0,29758.0,0.0,8.0,0.0,1090.0,39.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,362.0,8.0,0.0,0.0,5534.0,0.0,8.0,0.0,270.0,42.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,355.0,9.0,0.0,0.0,17084.0,0.0,9.0,0.0,4702.0,28.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,345.0,8.0,0.0,0.0,19430.0,0.0,8.0,0.0,6717.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,232.0,3.0,0.0,0.0,36699.0,0.0,3.0,0.0,1241.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,371.0,3.0,0.0,0.0,34746.0,0.0,3.0,0.0,1638.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,4.0,0.0,0.0,73899.0,0.0,4.0,0.0,857.0,25.0,0.0,0.0,0.0,1,0,0,0,0
0,42784704.0,0.0,6.0,0.0,420306895.0,30477.0,0.0,6.0,0.0,1766.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7858.0,9.0,350.0,0.0,44872.0,0.0,9.0,0.0,15.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,357.0,10.0,0.0,0.0,1722.0,0.0,10.0,0.0,239.0,35.0,0.0,0.0,0.0,0,0,0,0,1
0,54021136.0,0.0,16.0,0.0,424452164.0,64654.0,0.0,17.0,0.0,28395.0,36.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,360.0,12.0,0.0,0.0,5639.0,0.0,12.0,0.0,584.0,42.0,0.0,0.0,0.0,0,0,0,0,1
0,205209640.0,0.0,4.0,0.0,6190114.0,35661.0,0.0,4.0,0.0,2274.0,28.0,0.0,0.0,0.0,0,0,1,0,0
0,9708752.0,0.0,6.0,0.0,209647883.0,24782.0,0.0,6.0,0.0,4115.0,35.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,0.0,6.0,0.0,0.0,48641.0,0.0,6.0,0.0,1898.0,32.0,0.0,0.0,0.0,1,0,0,0,0
0,0.0,8148.0,1.0,0.0,0.0,5663.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,9511.0,17.0,0.0,0.0,3856.0,0.0,17.0,0.0,26.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,337.0,10.0,0.0,0.0,10474.0,0.0,10.0,0.0,6104.0,33.0,0.0,0.0,0.0,0,0,0,0,1
0,67575488.0,0.0,1.0,0.0,200212372.0,4243.0,0.0,1.0,0.0,347.0,25.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8135.0,9.0,0.0,0.0,16582.0,0.0,9.0,0.0,716.0,38.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,5218.0,12.0,0.0,0.0,9324.0,0.0,12.0,0.0,26.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,158.0,2.0,0.0,0.0,254.0,0.0,2.0,0.0,11.0,37.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,0.0,9.0,0.0,0.0,30184.0,0.0,9.0,0.0,1163.0,35.0,0.0,0.0,0.0,1,0,0,0,0
0,77863312.0,0.0,4.0,0.0,509751747.0,28197.0,0.0,4.0,0.0,38650.0,29.0,0.0,0.0,0.0,0,0,1,0,0
0,101921904.0,0.0,4.0,0.0,823105488.0,13517.0,0.0,4.0,0.0,3270.0,43.0,0.0,0.0,0.0,0,0,1,0,0
1,217150760.0,0.0,1.0,0.0,505367622.0,1800.0,0.0,1.0,4.0,107.0,28.0,440.0,440.0,0.0,0,0,1,0,0
0,221904480.0,0.0,6.0,0.0,2424117.0,36068.0,0.0,6.0,0.0,1671.0,40.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,325.0,17.0,0.0,0.0,25098.0,0.0,17.0,0.0,2963.0,32.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,252.0,12.0,0.0,0.0,10796.0,0.0,12.0,0.0,477.0,37.0,0.0,0.0,0.0,0,0,0,0,1
0,0.0,8119.0,8.0,0.0,0.0,4704.0,0.0,8.0,0.0,14.0,37.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7864.0,9.0,0.0,0.0,12721.0,0.0,9.0,0.0,9.0,34.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7842.0,3.0,0.0,0.0,28272.0,0.0,3.0,0.0,37.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,205068000.0,0.0,22.0,0.0,1259697942.0,63746.0,0.0,22.0,0.0,37247.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,169241640.0,0.0,1.0,0.0,944256460.0,33984.0,0.0,1.0,0.0,7107.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,81741928.0,0.0,5.0,0.0,44064958.0,39475.0,0.0,5.0,0.0,2857.0,37.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,347.0,14.0,0.0,0.0,13502.0,0.0,14.0,0.0,1238.0,42.0,0.0,0.0,0.0,0,0,0,0,1
1,0.0,6273.0,9.0,3.0,0.0,6938.0,0.0,9.0,0.0,32.0,28.0,746.0,746.0,0.0,0,0,0,1,0
0,122988880.0,0.0,15.0,0.0,643640275.0,62167.0,0.0,15.0,0.0,86818.0,34.0,0.0,0.0,0.0,0,0,1,0,0
0,173667552.0,0.0,7.0,0.0,585773400.0,43579.0,0.0,7.0,0.0,2472.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,8167.0,6.0,0.0,0.0,12371.0,0.0,6.0,0.0,16.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,4989.0,18.0,0.0,0.0,36436.0,0.0,18.0,0.0,204.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,149311440.0,0.0,2.0,0.0,444686210.0,23887.0,0.0,2.0,0.0,4909.0,29.0,0.0,0.0,0.0,0,0,1,0,0
1,207370568.0,0.0,1.0,0.0,456296215.0,16297.0,0.0,1.0,40.0,18923.0,31.0,40.0,40.0,0.0,0,0,1,0,0
0,0.0,8155.0,19.0,0.0,0.0,6452.0,0.0,19.0,0.0,36.0,38.0,0.0,0.0,0.0,0,0,0,1,0
0,61673751.0,0.0,2.0,0.0,741799290.0,36914.0,0.0,2.0,0.0,1568.0,28.0,0.0,0.0,0.0,0,0,1,0,0
0,57641568.0,0.0,25.0,0.0,2462745908.0,73274.0,0.0,25.0,0.0,78866.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,199590216.0,0.0,15.0,1184.0,438452816.0,42995.0,0.0,13.0,0.0,1962.0,31.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7828.0,7.0,0.0,0.0,31676.0,0.0,7.0,0.0,102.0,40.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7879.0,3.0,0.0,0.0,33870.0,0.0,3.0,0.0,143.0,26.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,7629.0,3.0,0.0,0.0,28146.0,0.0,3.0,0.0,69.0,32.0,0.0,0.0,0.0,0,0,0,1,0
0,95656304.0,0.0,8.0,0.0,370662516.0,33310.0,0.0,8.0,0.0,2038.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,46833064.0,0.0,1.0,0.0,448469240.0,16422.0,0.0,1.0,0.0,23970.0,32.0,0.0,0.0,0.0,0,0,1,0,0
0,20590848.0,0.0,7.0,0.0,351660604.0,28966.0,0.0,7.0,0.0,1455.0,38.0,0.0,0.0,0.0,0,0,1,0,0
0,0.0,7970.0,11.0,0.0,0.0,33804.0,0.0,11.0,0.0,20.0,31.0,0.0,0.0,0.0,0,0,0,1,0
0,0.0,8075.0,10.0,0.0,0.0,36831.0,0.0,10.0,0.0,15.0,34.0,0.0,0.0,0.0,0,0,0,1,0
